[0.0, 4.0)	544591.0
[4.0, 8.0)	114065.0
[8.0, 12.0)	112137.0
[12.0, 16.0)	127321.0
[16.0, 20.0)	136218.0
[20.0, 24.0)	133256.0
[24.0, 28.0)	127082.0
[28.0, 32.0)	113795.0
[32.0, 36.0)	105057.0
[36.0, 40.0)	99265.0
[40.0, 44.0)	101078.0
[44.0, 48.0)	108098.0
[48.0, 52.0)	122115.0
[52.0, 56.0)	132892.0
[56.0, 60.0)	135689.0
[60.0, 64.0)	91999.0
[64.0, 68.0)	65525.0
[68.0, 72.0)	54230.0
[72.0, 76.0)	56203.0
[76.0, 80.0)	61198.0
[80.0, 84.0)	64762.0
[84.0, 88.0)	64934.0
[88.0, 92.0)	59196.0
[92.0, 96.0)	45573.0
[96.0, 100.0)	36962.0
[100.0, 104.0)	35218.0
[104.0, 108.0)	36201.0
[108.0, 112.0)	38331.0
[112.0, 116.0)	38421.0
[116.0, 120.0)	37720.0
[120.0, 124.0)	33537.0
[124.0, 128.0)	28371.0
[128.0, 132.0)	25398.0
[132.0, 136.0)	23707.0
[136.0, 140.0)	24141.0
[140.0, 144.0)	25089.0
[144.0, 148.0)	24348.0
[148.0, 152.0)	23842.0
[152.0, 156.0)	21643.0
[156.0, 160.0)	19249.0
[160.0, 164.0)	17381.0
[164.0, 168.0)	16533.0
[168.0, 172.0)	16988.0
[172.0, 176.0)	16737.0
[176.0, 180.0)	16558.0
[180.0, 184.0)	15925.0
[184.0, 188.0)	14358.0
[188.0, 192.0)	13513.0
[192.0, 196.0)	12111.0
[196.0, 200.0)	11954.0
[200.0, 204.0)	11573.0
[204.0, 208.0)	11452.0
[208.0, 212.0)	11242.0
[212.0, 216.0)	10772.0
[216.0, 220.0)	10206.0
[220.0, 224.0)	9249.0
[224.0, 228.0)	8903.0
[228.0, 232.0)	8629.0
[232.0, 236.0)	8141.0
[236.0, 240.0)	8175.0
[240.0, 244.0)	7958.0
[244.0, 248.0)	7599.0
[248.0, 252.0)	7171.0
[252.0, 256.0)	6669.0
[256.0, 260.0)	6430.0
[260.0, 264.0)	5991.0
[264.0, 268.0)	5985.0
[268.0, 272.0)	5762.0
[272.0, 276.0)	5562.0
[276.0, 280.0)	5376.0
[280.0, 284.0)	4953.0
[284.0, 288.0)	4832.0
[288.0, 292.0)	4490.0
[292.0, 296.0)	4493.0
[296.0, 300.0)	4369.0
[300.0, 304.0)	4159.0
[304.0, 308.0)	3895.0
[308.0, 312.0)	3951.0
[312.0, 316.0)	3563.0
[316.0, 320.0)	3464.0
[320.0, 324.0)	3240.0
[324.0, 328.0)	3149.0
[328.0, 332.0)	3078.0
[332.0, 336.0)	2902.0
[336.0, 340.0)	2912.0
[340.0, 344.0)	2718.0
[344.0, 348.0)	2686.0
[348.0, 352.0)	2481.0
[352.0, 356.0)	2441.0
[356.0, 360.0)	2229.0
[360.0, 364.0)	2126.0
[364.0, 368.0)	2146.0
[368.0, 372.0)	2093.0
[372.0, 376.0)	2001.0
[376.0, 380.0)	1905.0
[380.0, 384.0)	1867.0
[384.0, 388.0)	1699.0
[388.0, 392.0)	1709.0
[392.0, 396.0)	1586.0
[396.0, 400.0)	40315.0
